name,categories,lat,lng,id,Neighborhood,Neighborhood Lat,Neighborhood Long
Phở Jasmine,Vietnamese Restaurant,45.56266910813101,-122.67441448014733,4ac25553f964a520bf9820e3,PIEDMONT,45.5745523,-122.6694049
Wendy's,Fast Food Restaurant,45.577414195162085,-122.68113904086022,4b5289d9f964a5208d8127e3,PIEDMONT,45.5745523,-122.6694049
Panda Express,Chinese Restaurant,45.57688284448261,-122.68175690403993,4b14331cf964a5200a9f23e3,PIEDMONT,45.5745523,-122.6694049
Acapulco Grill,Mexican Restaurant,45.577402,-122.675297,51bb7630498eba02a3e0f2bb,PIEDMONT,45.5745523,-122.6694049
Nuclear Taco Party,Taco Place,45.569792,-122.66548300000001,4d44eaa9e198721e4e31c18b,PIEDMONT,45.5745523,-122.6694049
Teriyaki Heaven,Asian Restaurant,45.576352,-122.661106,4be62119d4f7c9b6f7782620,PIEDMONT,45.5745523,-122.6694049
Café Alchemy,Café,45.57187303347341,-122.66120999000798,509af843e4b00c69bd9a2385,PIEDMONT,45.5745523,-122.6694049
Florio Bakery,Bakery,45.57005,-122.66062,4c73e0500e23b1f7ba7a21dc,PIEDMONT,45.5745523,-122.6694049
Michoacan Restaurant,Mexican Restaurant,45.574087,-122.68182900000001,4d0ad1016aa05481acb0e6aa,PIEDMONT,45.5745523,-122.6694049
McDonald's,Fast Food Restaurant,45.581696058083395,-122.66207682519507,4ba43d70f964a520188f38e3,PIEDMONT,45.5745523,-122.6694049
Crêpe & Berry,Creperie,45.569804,-122.681891,53a739d2498e7989b0c1b10a,PIEDMONT,45.5745523,-122.6694049
Swan Garden,Chinese Restaurant,45.56942748284172,-122.68263643905078,4d8cf52b788c548136fe15fd,PIEDMONT,45.5745523,-122.6694049
Northside Restaurant & Lounge,Restaurant,45.576943159103394,-122.68490552902222,4c3f4532ff711b8d7ca80e05,PIEDMONT,45.5745523,-122.6694049
Bernie's Burgers and Teriyaki,Burger Joint,45.579009,-122.65473999999999,4f32224719836c91c7b96e15,PIEDMONT,45.5745523,-122.6694049
Deli In The Sky,Sandwich Place,45.56286648,-122.67113267,4da3589b9935a093b180c76f,PIEDMONT,45.5745523,-122.6694049
KFC,Fried Chicken Joint,45.56405138646264,-122.6618462098217,4bef47d4c80dc92873c627e3,PIEDMONT,45.5745523,-122.6694049
Mandi House,Mediterranean Restaurant,45.562867,-122.67553400000001,573a6ed4498e3549f68847d7,PIEDMONT,45.5745523,-122.6694049
silsila,Indian Restaurant,45.562825,-122.675528,5d689e9aad15640008abe448,PIEDMONT,45.5745523,-122.6694049
Teri-Taco,Mexican Restaurant,45.56298057595771,-122.66089814903806,5b888a9997cf5a002c865176,PIEDMONT,45.5745523,-122.6694049
Sushi One,Sushi Restaurant,45.570255,-122.687113,59a7872fd807ee4315703714,PIEDMONT,45.5745523,-122.6694049
Crown Q BBQ,BBQ Joint,45.562928,-122.66048799999999,4f986c68e4b0879ce3c7f5f3,PIEDMONT,45.5745523,-122.6694049
Knockout Taco,Mexican Restaurant,45.56297,-122.66008899999999,578e7867cd10ec6ded1d3e48,PIEDMONT,45.5745523,-122.6694049
Catalina's Mexican Restaurant,Mexican Restaurant,45.56297,-122.66008899999999,4b1c2237f964a520cf0224e3,PIEDMONT,45.5745523,-122.6694049
Tonalli's Burgers,Burger Joint,45.562687375102456,-122.6606690172166,4bd4987d6798ef3b79f8618d,PIEDMONT,45.5745523,-122.6694049
Ranch Pizza,Pizza Place,45.5718124149473,-122.64705016664361,5b319054c0cacb002c6dd84e,PIEDMONT,45.5745523,-122.6694049
Tamale Boy,Mexican Restaurant,45.57176192363517,-122.64694312352717,53167a4011d216afaef80218,PIEDMONT,45.5745523,-122.6694049
The Original Halibuts,Seafood Restaurant,45.5629014,-122.6589563,4a2611f2f964a520a37e1fe3,PIEDMONT,45.5745523,-122.6694049
Roake's,Burger Joint,45.576943605401496,-122.64718312286323,4a872d66f964a5200e0320e3,PIEDMONT,45.5745523,-122.6694049
Dekum St Market & Deli,Deli / Bodega,45.571744870558845,-122.64646182066795,4dac5161f7b145b370382f40,PIEDMONT,45.5745523,-122.6694049
Kings Deli,Deli / Bodega,45.57716535810963,-122.6430172579671,4d18fdca81cea35d60aff1ec,PIEDMONT,45.5745523,-122.6694049
Western Pride Carrier's,Food,45.578123,-122.641581,4f3264cf19836c91c7d37723,PIEDMONT,45.5745523,-122.6694049
Gonzalez Taqueria,Taco Place,45.56251982106471,-122.68301975639996,4cab681514c33704f868ea3b,PIEDMONT,45.5745523,-122.6694049
King Burrito Mexican Food,Mexican Restaurant,45.5769701,-122.6971121,4a92e326f964a520061e20e3,PIEDMONT,45.5745523,-122.6694049
Fino,Pizza Place,45.58288613654113,-122.68726840693178,4ada6e51f964a520862221e3,PIEDMONT,45.5745523,-122.6694049
Thai Ginger,Thai Restaurant,45.56965235009644,-122.68791782044521,4a988a62f964a520992c20e3,PIEDMONT,45.5745523,-122.6694049
Swift and Union,New American Restaurant,45.58184732368682,-122.68708539532508,55a715bb498e00b426330782,PIEDMONT,45.5745523,-122.6694049
Spitz,Mediterranean Restaurant,45.56290801970091,-122.68905884454368,58adf763561ded1ef90d6f26,PIEDMONT,45.5745523,-122.6694049
Cultured Caveman,Gluten-free Restaurant,45.58289242171386,-122.68716580248969,50772e0a498e7be11f84d4f1,PIEDMONT,45.5745523,-122.6694049
Papa Murphy's,Pizza Place,45.56964546531143,-122.68771399151419,4b11ef82f964a520338723e3,PIEDMONT,45.5745523,-122.6694049
Po'Shines Cafe de La Soul,Southern / Soul Food Restaurant,45.582269900000036,-122.68708021223375,4bb12b83f964a52052803ce3,PIEDMONT,45.5745523,-122.6694049
The Fish and Chip Shoppe,Fish & Chips Shop,45.562595864167456,-122.67950286060467,4ad151cbf964a52003de20e3,PIEDMONT,45.5745523,-122.6694049
Derby,Breakfast Spot,45.582888,-122.68726299999999,5b395af566f3cd0039aaa33c,PIEDMONT,45.5745523,-122.6694049
Cuisine Bebe Catering,Food,45.566176,-122.689016,4f325e6f19836c91c7d0fcf9,PIEDMONT,45.5745523,-122.6694049
Seven Rivers BBQ,BBQ Joint,45.57727709400541,-122.6980506721457,4e0be07bb61c18a1dc1f61b3,PIEDMONT,45.5745523,-122.6694049
Los Pepitos Locos,Mexican Restaurant,45.57728043203504,-122.6949891720423,52143cc311d2abcf50c72163,PIEDMONT,45.5745523,-122.6694049
Bandini Pizza & Pasta,Pizza Place,45.57731993581402,-122.69811809062956,58211a28fb482d69d48ea282,PIEDMONT,45.5745523,-122.6694049
Elmer’s Restaurant,Breakfast Spot,45.59415486906771,-122.68183333960621,4ae1dd4af964a5201c8821e3,PIEDMONT,45.5745523,-122.6694049
Shari's Cafe and Pies,American Restaurant,45.592973,-122.681337,4283ee00f964a520ee221fe3,PIEDMONT,45.5745523,-122.6694049
Portlander Cascade Grill,American Restaurant,45.59729516082355,-122.66926420768881,4c56841bd12a20a1dca364bd,PIEDMONT,45.5745523,-122.6694049
Moe's Deli,Deli / Bodega,45.597442,-122.669219,4e0a882352b1387fe6ef3c4d,PIEDMONT,45.5745523,-122.6694049
Burger King,Fast Food Restaurant,45.593874300936235,-122.68155813217157,4b6b28cbf964a5209bf62be3,PIEDMONT,45.5745523,-122.6694049
Mar's Meadows Chinese Restaurant,Chinese Restaurant,45.592489,-122.68105200000001,4c181e32834e2d7fe1752880,PIEDMONT,45.5745523,-122.6694049
The Burrito House,Mexican Restaurant,45.59250279258021,-122.68001621641926,4b60ead6f964a52055012ae3,PIEDMONT,45.5745523,-122.6694049
Best Western Inn At The Meadows Deluxe Continental Breakfast,Breakfast Spot,45.594114,-122.680545,510b0fe7e4b0754689877143,PIEDMONT,45.5745523,-122.6694049
Jake Brake Deli,Deli / Bodega,45.59699206678002,-122.66853314669947,5137a723e4b02636eceb1ade,PIEDMONT,45.5745523,-122.6694049
Elmer's Pancake and Steak House,Food,45.594498,-122.68237,4f3264cb19836c91c7d37595,PIEDMONT,45.5745523,-122.6694049
Sweedeedee,Café,45.56054684290364,-122.67487949393491,5027dbc5e4b0235587f60f9c,PIEDMONT,45.5745523,-122.6694049
Matt's BBQ,BBQ Joint,45.554406,-122.675635,55bbd786498ec0787897dc11,PIEDMONT,45.5745523,-122.6694049
Olympia Oyster Bar,Seafood Restaurant,45.554144610177836,-122.6755324252623,561b13e3498ef82a511b3e6d,PIEDMONT,45.5745523,-122.6694049
Lovely's Fifty Fifty,Pizza Place,45.55292012983029,-122.67571188414571,4b4ea2b2f964a52015f326e3,PIEDMONT,45.5745523,-122.6694049
Interurban,Gastropub,45.553035269577684,-122.6756915570843,4ec17c166c25dfd9826603d1,PIEDMONT,45.5745523,-122.6694049
Eisenhower Bagelhouse,Bagel Shop,45.55517947899642,-122.68210753805323,53cc2c43498e5dff618e650b,PIEDMONT,45.5745523,-122.6694049
XLB,Chinese Restaurant,45.553224951874434,-122.66658703918297,587c4997cf11d445df01ecab,PIEDMONT,45.5745523,-122.6694049
The 1905,Pizza Place,45.55187786768836,-122.67516520391578,581cbd491338633a85c7256e,PIEDMONT,45.5745523,-122.6694049
Pastrami Zombie,Sandwich Place,45.554521,-122.67573700000001,576d807a498e0917ac28bcfb,PIEDMONT,45.5745523,-122.6694049
Las Primas Peruvian Kitchen,Peruvian Restaurant,45.551814619202126,-122.66687867523275,4ee65f9dd3e34ebcf1a6d422,PIEDMONT,45.5745523,-122.6694049
Wingstop,Wings Joint,45.560233000000004,-122.66178799999999,5bdf81c0840fc20039e66ac2,PIEDMONT,45.5745523,-122.6694049
Minizo,Noodle House,45.554395904934886,-122.67578915815977,50d4ca9ee4b0a7a6480b88e4,PIEDMONT,45.5745523,-122.6694049
